reading	display	level	grade	status	basis	common	frequency_rank	entry_id	evidence
いくた	幾多	N1	A	direct	core+waller-lineage-corroborated	1	14205	1220040	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いける	生ける	N1	B	direct	existing-direct-exact-row	1	18612	1587190	"{""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いけん	異見	N1	B	direct	waller-lineage-exact	0		1157640	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いげん	威厳	N1	B	direct	core-exact	1	12275	1156270	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いこい	憩い	N1	B	direct	core-exact	1	11289	1250580	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いこう	意向	N1	A	direct	core+waller-lineage-corroborated	1	468	1587200	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いこう	憩う	N1	B	direct	core-exact	1	21617	1250590	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いこく	異国	N1	B	direct	core-exact	1	7364	1157670	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いさぎよい	潔い	N1	B	direct	core-exact	1	13614	1254440	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いささか	いささか	N1	B	direct	core-exact	1	25320	1610600	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いさん	遺産	N1	B	direct	core-exact	1	2974	1159260	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いざというとき	いざという時	N1	B	direct	core-exact	0		2136150	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いしがき	石垣	N1	B	direct	core-exact	1	6116	1382540	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いしだん	石段	N1	B	direct	core-exact	1	16156	1382720	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いしつ	異質	N1	B	direct	core-exact	1	4922	1157700	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いしぶみ	碑	N1	B	direct	waller-lineage-exact	1	4406	1702990	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いしゅく	萎縮	N1	B	direct	core-exact	1	8691	1587220	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いしょく	異色	N1	B	direct	core-exact	1	5408	1157810	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いじける	いじける	N1	B	direct	core-exact	0		1000780	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いじめ	いじめ	N1	B	direct	core-exact	1	25272	1609180	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いじる	いじる	N1	B	direct	core-exact	1	24891	1560700	"{""core-deck-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いじる	弄る	N1	B	direct	waller-lineage-exact	1	24891	1560700	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いせい	異性	N1	B	direct	waller-lineage-exact	1	7365	1157860	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いせき	遺跡	N1	A	direct	core+waller-lineage-corroborated	1	1498	1159380	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いそしむ	いそしむ	N1	B	direct	core-exact	0		2087880	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いそん	依存	N1	A	direct	core+waller-lineage-corroborated	1	2896	1575870	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いぞん	依存	N1	B	direct	existing-direct-exact-row	1	2896	1575870	"{""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いたく	委託	N1	A	direct	core+waller-lineage-corroborated	1	2971	1156160	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いたずらがき	いたずら書き	N1	B	direct	core-exact	0		1587280	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いたたまれない	いたたまれない	N1	B	direct	core-exact	0		2015440	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いたで	痛手	N1	B	direct	core-exact	1	7135	1432780	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いためる	傷める	N1	B	direct	core-exact	1	24491	1432720	"{""core-deck-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いためる	炒める	N1	B	direct	waller-lineage-exact	1	9654	1568920	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いたわる	いたわる	N1	B	direct	core-exact	1	24889	1560240	"{""core-deck-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いたわる	労る	N1	B	direct	waller-lineage-exact	1	24889	1560240	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちあん	一案	N1	B	direct	core-exact	1	15120	1161010	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちがいに	一概に	N1	A	direct	core+waller-lineage-corroborated	1	11207	1161390	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちがん	一丸	N1	B	direct	core-exact	1	8813	1161640	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちげん	一見	N1	B	direct	waller-lineage-exact	0		1727890	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちじ	一次	N1	B	direct	core-exact	0		1163030	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちず	一途	N1	B	direct	core-exact	1	5878	1728130	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちぞく	一族	N1	B	direct	core-exact	1	4927	1164440	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちぞん	一存	N1	B	direct	core-exact	1	18827	1164470	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちどう	一同	N1	B	direct	waller-lineage-exact	1	9778	1165340	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちどく	一読	N1	B	direct	core-exact	1	17916	1165400	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちにん	一任	N1	B	direct	core-exact	1	5913	1165550	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちにんまえ	一人前	N1	B	direct	core-exact	1	7368	1163770	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちはやく	いち早く	N1	B	direct	core-exact	1	23621	1167720	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちべつ	一別	N1	B	direct	waller-lineage-exact	0		1166400	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちもく	一目	N1	A	direct	core+waller-lineage-corroborated	0		2810460	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちもくりょうぜん	一目瞭然	N1	B	direct	core-exact	0		1167000	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちょう	銀杏[いちょう]	N1	B	direct	core-exact	0		1243420	"{""core-deck-exact"":""N1"",""existing-direct"":""N1"",""core-deck-normalized"":""N1""}"
いちらん	一覧	N1	B	direct	core-exact	1	9781	1167180	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちりつ	一律	N1	A	direct	core+waller-lineage-corroborated	1	2982	1167250	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いちれい	一礼	N1	B	direct	core-exact	1	12756	1167420	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いちれん	一連	N1	A	direct	core+waller-lineage-corroborated	1	1006	1167450	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いっかん	一環	N1	B	direct	core-exact	1	1501	1161550	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっかん	一貫	N1	B	direct	core-exact	1	6887	1161570	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっき	一気	N1	B	direct	waller-lineage-exact	1	1002	1161720	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いっきうち	一騎打ち	N1	B	direct	core-exact	1	7273	1587430	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっきょに	一挙に	N1	B	direct	waller-lineage-exact	1	25274	1609220	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いっけんや	一軒家	N1	B	direct	core-exact	1	16744	1587440	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっこく	一刻	N1	B	direct	core-exact	1	5416	1162500	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっし	一矢	N1	B	direct	core-exact	1	13693	1167070	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっしゅう	一周	N1	B	direct	core-exact	1	6299	1602010	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっしん	一心	N1	B	direct	waller-lineage-exact	1	8817	1163580	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いっしん	一新	N1	B	direct	core-exact	1	7848	1163620	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっしん	一身	N1	B	direct	core-exact	1	10727	1163670	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっせん	一戦	N1	B	direct	core-exact	1	7371	1164260	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっそう	一掃	N1	B	direct	core-exact	1	5910	1164350	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっそくとび	一足飛び	N1	B	direct	core-exact	1	22030	1164430	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いったい	一帯	N1	B	direct	waller-lineage-exact	1	3460	1164570	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いったいぜんたい	一体全体	N1	B	direct	core-exact	0		1164540	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いったん	一端	N1	B	direct	core-exact	1	4928	1164660	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっちょくせん	一直線	N1	B	direct	core-exact	1	9777	1164890	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっぱい	一敗	N1	B	direct	waller-lineage-exact	1	6891	1165660	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いっぺん	一片	N1	B	direct	core-exact	1	13245	1166430	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっぺんとう	一辺倒	N1	B	direct	core-exact	1	6894	1166440	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっぽうつうこう	一方通行	N1	B	direct	core-exact	1	11213	1166550	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いっぽんぢょうし	一本調子	N1	B	direct	core-exact	0		1166670	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いつざい	逸材	N1	B	direct	core-exact	1	11827	1167690	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いつだつ	逸脱	N1	B	direct	core-exact	1	10731	1167750	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いつわり	偽り	N1	B	direct	core-exact	1	12309	1224350	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いつわる	偽る	N1	B	direct	core-exact	1	16533	1224390	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いとう	いとう	N1	B	direct	core-exact	0		1175420	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いとなみ	営み	N1	B	direct	core-exact	1	8829	1173410	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いとなむ	営む	N1	A	direct	core+waller-lineage-corroborated	1	9298	1173420	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いとま	暇	N1	B	direct	waller-lineage-exact	0		2858986	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いどう	異動	N1	A	direct	core+waller-lineage-corroborated	1	4923	1157970	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いどむ	挑む	N1	A	direct	core+waller-lineage-corroborated	1	21752	1428230	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いなびかり	稲光	N1	B	direct	waller-lineage-exact	0		1167850	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いなめない	否めない	N1	B	direct	core-exact	0		1482930	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いにしえ	古	N1	B	direct	waller-lineage-exact	1	6492	1265040	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いねかり	稲刈り	N1	B	direct	core-exact	1	13249	1167840	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いのちがけ	命がけ	N1	B	direct	core-exact	1	19036	1532000	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いのり	祈り	N1	B	direct	waller-lineage-exact	1	4972	1222760	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いひょう	意表	N1	B	direct	core-exact	1	10254	1156790	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いびき	いびき	N1	B	direct	core-exact	1	24996	1575480	"{""core-deck-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いびき	鼾	N1	B	direct	waller-lineage-exact	1	24996	1575480	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いぶつ	遺物	N1	B	direct	core-exact	1	8332	1159610	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いまさら	今更	N1	A	direct	core+waller-lineage-corroborated	1	24006	1289150	"{""core-deck-exact"":""N1"",""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いましめる	戒める	N1	B	direct	core-exact	1	16889	1200650	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いみあい	意味合い	N1	B	direct	core-exact	1	5905	1156810	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いみきらう	忌み嫌う	N1	B	direct	core-exact	0		1850320	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いみん	移民	N1	B	direct	waller-lineage-exact	1	2476	1158440	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いやいや	嫌々	N1	B	direct	existing-direct-exact-row	0		1587620	"{""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いやしい	卑しい	N1	B	direct	waller-lineage-exact	1	24653	1482660	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いやす	癒やす	N1	B	direct	core-exact	0		1538750	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いやに	嫌に	N1	B	direct	waller-lineage-exact	0		1000910	"{""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いやらしい	厭らしい	N1	B	direct	waller-lineage-exact	1	23917	1257270	"{""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いやらしい	嫌らしい	N1	B	direct	existing-direct-exact-row	1	23917	1257270	"{""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いよくてき	意欲的	N1	B	direct	core-exact	0		2119470	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いりくむ	入り組む	N1	B	direct	core-exact	1	12449	1465500	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いりょく	威力	N1	B	direct	waller-lineage-exact	1	4361	1587770	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いる	入る	N1	B	direct	waller-lineage-exact	1	24589	1465580	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いれい	異例	N1	B	direct	core-exact	1	1494	1158140	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろあい	色合い	N1	B	direct	core-exact	1	7553	1357710	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろけ	色気	N1	B	direct	core-exact	1	9462	1357670	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろずり	色刷り	N1	B	direct	core-exact	1	16142	1357730	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろづく	色づく	N1	B	direct	core-exact	0		1850880	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろとりどり	色とりどり	N1	B	direct	core-exact	0		2011430	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろどり	彩り	N1	B	direct	core-exact	1	10828	1294390	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろめがね	色眼鏡	N1	B	direct	core-exact	0		1357650	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いろん	異論	N1	B	direct	waller-lineage-exact	1	3453	1158150	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いわんや	いわんや	N1	B	direct	core-exact	0		2035740	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いん	印	N1	B	direct	waller-lineage-exact	1	23622	1168050	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いん	員	N1	B	direct	waller-lineage-exact	1	23623	1168610	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いんえい	陰影	N1	B	direct	core-exact	1	12061	1587880	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
いんき	陰気	N1	B	direct	waller-lineage-exact	1	17832	1170280	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いんきょ	隠居	N1	B	direct	waller-lineage-exact	1	13253	1170690	"{""openjlpt-exact"":""N1"",""waller-exact"":""N1"",""existing-direct"":""N1"",""waller-entry-context"":""N1""}"
いんし	因子	N1	B	direct	core-exact	1	7373	1168720	"{""core-deck-exact"":""N1"",""existing-direct"":""N1""}"
